VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME
801,10310,7,710310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland
802,10320,7,710320,Mediterranean California Red Fir Forest
803,10330,7,710330,Mediterranean California Subalpine Woodland
804,10340,7,710340,Mediterranean California Mesic Serpentine Woodland and Chaparral
805,10350,7,710350,North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland
806,10370,7,710370,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest
807,10380,7,710380,North Pacific Maritime Mesic Subalpine Parkland
808,10390,7,710390,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest
809,10411,7,710411,North Pacific Mountain Hemlock Forest - Wet
810,10412,7,710412,North Pacific Mountain Hemlock Forest - Xeric
811,10420,7,710420,North Pacific Mesic Western Hemlock-Silver Fir Forest
812,10430,7,710430,Mediterranean California Mixed Evergreen Forest
813,10440,7,710440,Northern California Mesic Subalpine Woodland
814,10450,7,710450,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest
815,10460,7,710460,Northern Rocky Mountain Subalpine Woodland and Parkland
816,10531,7,710531,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic
817,10532,7,710532,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric
818,10560,7,710560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
819,10580,7,710580,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland
820,10600,7,710600,East Cascades Oak-Ponderosa Pine Forest and Woodland
821,10620,7,710620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
822,10630,7,710630,North Pacific Broadleaf Landslide Forest and Shrubland
823,10680,7,710680,North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow
824,10800,7,710800,Inter-Mountain Basins Big Sagebrush Shrubland
825,10810,7,710810,Inter-Mountain Basins Mixed Salt Desert Scrub
826,10970,7,710970,California Mesic Chaparral
827,10980,7,710980,California Montane Woodland and Chaparral
828,11030,7,711030,Great Basin Semi-Desert Chaparral
829,11050,7,711050,Northern and Central California Dry-Mesic Chaparral
830,11140,7,711140,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna
831,11200,7,711200,Willamette Valley Upland Prairie and Savanna
832,11230,7,711230,Columbia Plateau Steppe and Grassland
833,11240,7,711240,Columbia Plateau Low Sagebrush Steppe
834,11250,7,711250,Inter-Mountain Basins Big Sagebrush Steppe
835,11260,7,711260,Inter-Mountain Basins Montane Sagebrush Steppe
836,11270,7,711270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
837,11350,7,711350,Inter-Mountain Basins Semi-Desert Grassland
838,11520,7,711520,California Montane Riparian Systems
839,11530,7,711530,Inter-Mountain Basins Greasewood Flat
840,11540,7,711540,Inter-Mountain Basins Montane Riparian Systems
841,11560,7,711560,North Pacific Lowland Riparian Forest and Shrubland
842,11581,7,711581,North Pacific Montane Riparian Woodland and Shrubland - Wet
843,11582,7,711582,North Pacific Montane Riparian Woodland and Shrubland - Dry
844,11650,7,711650,Northern Rocky Mountain Foothill Conifer Wooded Steppe
845,11670,7,711670,Rocky Mountain Poor-Site Lodgepole Pine Forest
846,11700,7,711700,Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral
847,11710,7,711710,North Pacific Alpine and Subalpine Dry Grassland
848,11720,7,711720,Sierran-Intermontane Desert Western White Pine-White Fir Woodland
849,11730,7,711730,North Pacific Wooded Volcanic Flowage
850,11740,7,711740,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest
851,11780,7,711780,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest
852,10070,20,2010070,Western Great Plains Sparsely Vegetated Systems
853,10110,20,2010110,Rocky Mountain Aspen Forest and Woodland
854,10451,20,2010451,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir
855,10454,20,2010454,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Lodgepole Pine
856,10460,20,2010460,Northern Rocky Mountain Subalpine Woodland and Parkland
857,10490,20,2010490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
858,10540,20,2010540,Southern Rocky Mountain Ponderosa Pine Woodland
859,10550,20,2010550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
860,10560,20,2010560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
861,10610,20,2010610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
862,10850,20,2010850,Northwestern Great Plains Shrubland
863,11060,20,2011060,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland
864,11170,20,2011170,Southern Rocky Mountain Ponderosa Pine Savanna
865,11250,20,2011250,Inter-Mountain Basins Big Sagebrush Steppe
866,11260,20,2011260,Inter-Mountain Basins Montane Sagebrush Steppe
867,11390,20,2011390,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland
868,11400,20,2011400,Northern Rocky Mountain Subalpine-Upper Montane Grassland
869,11410,20,2011410,Northwestern Great Plains Mixedgrass Prairie
870,11450,20,2011450,Rocky Mountain Subalpine-Montane Mesic Meadow
871,11480,20,2011480,Western Great Plains Sand Prairie
872,11530,20,2011530,Inter-Mountain Basins Greasewood Flat
873,11590,20,2011590,Rocky Mountain Montane Riparian Systems
874,11600,20,2011600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
875,11620,20,2011620,Western Great Plains Floodplain Systems
876,13850,20,2013850,Western Great Plains Wooded Draw and Ravine
877,14950,20,2014950,Western Great Plains Depressional Wetland Systems
878,10010,22,2210010,Inter-Mountain Basins Sparsely Vegetated Systems
879,10110,22,2210110,Rocky Mountain Aspen Forest and Woodland
880,10160,22,2210160,Colorado Plateau Pinyon-Juniper Woodland
881,10490,22,2210490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
882,10500,22,2210500,Rocky Mountain Lodgepole Pine Forest
883,10510,22,2210510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
884,10540,22,2210540,Southern Rocky Mountain Ponderosa Pine Woodland
885,10550,22,2210550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
886,10560,22,2210560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
887,10610,22,2210610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
888,10620,22,2210620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
889,10660,22,2210660,Inter-Mountain Basins Mat Saltbush Shrubland
890,10720,22,2210720,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe
891,10801,22,2210801,Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush
892,10802,22,2210802,Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush
893,10810,22,2210810,Inter-Mountain Basins Mixed Salt Desert Scrub
894,10861,22,2210861,Rocky Mountain Lower Montane-Foothill Shrubland - No True Mountain Mahogany
895,10862,22,2210862,Rocky Mountain Lower Montane-Foothill Shrubland - True Mountain Mahogany
896,11060,22,2211060,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland
897,11150,22,2211150,Inter-Mountain Basins Juniper Savanna
898,11260,22,2211260,Inter-Mountain Basins Montane Sagebrush Steppe
899,11270,22,2211270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
900,11350,22,2211350,Inter-Mountain Basins Semi-Desert Grassland
901,11390,22,2211390,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland
902,11440,22,2211440,Rocky Mountain Alpine Turf
903,11450,22,2211450,Rocky Mountain Subalpine-Montane Mesic Meadow
904,11530,22,2211530,Inter-Mountain Basins Greasewood Flat
905,11590,22,2211590,Rocky Mountain Montane Riparian Systems
906,11620,22,2211620,Western Great Plains Floodplain Systems
907,11660,22,2211660,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
908,10010,5,510010,Inter-Mountain Basins Sparsely Vegetated Systems
909,10020,5,510020,Mediterranean California Sparsely Vegetated Systems
910,10140,5,510140,Central and Southern California Mixed Evergreen Woodland
911,10270,5,510270,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland
912,10290,5,510290,Mediterranean California Mixed Oak Woodland
913,10300,5,510300,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland
914,10310,5,510310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland
915,10430,5,510430,Mediterranean California Mixed Evergreen Forest
916,10880,5,510880,Sonora-Mojave Mixed Salt Desert Scrub
917,10970,5,510970,California Mesic Chaparral
918,11050,5,511050,Northern and Central California Dry-Mesic Chaparral
919,11080,5,511080,Sonora-Mojave Semi-Desert Chaparral
920,11120,5,511120,California Central Valley Mixed Oak Savanna
921,11140,5,511140,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna
922,11290,5,511290,California Central Valley and Southern Coastal Grassland
923,11380,5,511380,North Pacific Montane Grassland
924,11510,5,511510,California Central Valley Riparian Woodland and Shrubland
925,11520,5,511520,California Montane Riparian Systems
926,11630,5,511630,Pacific Coastal Marsh Systems
927,10040,4,410040,North American Warm Desert Sparsely Vegetated Systems
928,10140,4,410140,Central and Southern California Mixed Evergreen Woodland
929,10150,4,410150,California Coastal Redwood Forest
930,10190,4,410190,Great Basin Pinyon-Juniper Woodland
931,10270,4,410270,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland
932,10280,4,410280,Mediterranean California Mesic Mixed Conifer Forest and Woodland
933,10290,4,410290,Mediterranean California Mixed Oak Woodland
934,10300,4,410300,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland
935,10310,4,410310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland
936,10340,4,410340,Mediterranean California Mesic Serpentine Woodland and Chaparral
937,10580,4,410580,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland
938,10820,4,410820,Mojave Mid-Elevation Mixed Desert Scrub
939,10870,4,410870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
940,10880,4,410880,Sonora-Mojave Mixed Salt Desert Scrub
941,10920,4,410920,Southern California Coastal Scrub
942,10960,4,410960,California Maritime Chaparral
943,10970,4,410970,California Mesic Chaparral
944,10980,4,410980,California Montane Woodland and Chaparral
945,10990,4,410990,California Xeric Serpentine Chaparral
946,11050,4,411050,Northern and Central California Dry-Mesic Chaparral
947,11080,4,411080,Sonora-Mojave Semi-Desert Chaparral
948,11090,4,411090,Sonoran Paloverde-Mixed Cacti Desert Scrub
949,11100,4,411100,Southern California Dry-Mesic Chaparral
950,11120,4,411120,California Central Valley Mixed Oak Savanna
951,11130,4,411130,California Coastal Live Oak Woodland and Savanna
952,11140,4,411140,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna
953,11180,4,411180,Southern California Oak Woodland and Savanna
954,11280,4,411280,Northern California Coastal Scrub
955,11290,4,411290,California Central Valley and Southern Coastal Grassland
956,11300,4,411300,California Mesic Serpentine Grassland
957,11310,4,411310,California Northern Coastal Grassland
958,11510,4,411510,California Central Valley Riparian Woodland and Shrubland
959,11520,4,411520,California Montane Riparian Systems
960,11550,4,411550,North American Warm Desert Riparian Systems
961,11630,4,411630,Pacific Coastal Marsh Systems
962,11770,4,411770,California Coastal Closed-Cone Conifer Forest and Woodland
963,10010,16,1610010,Inter-Mountain Basins Sparsely Vegetated Systems
964,10060,16,1610060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
965,10110,16,1610110,Rocky Mountain Aspen Forest and Woodland
966,10120,16,1610120,Rocky Mountain Bigtooth Maple Ravine Woodland
967,10160,16,1610160,Colorado Plateau Pinyon-Juniper Woodland
968,10190,16,1610190,Great Basin Pinyon-Juniper Woodland
969,10490,16,1610490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
970,10500,16,1610500,Rocky Mountain Lodgepole Pine Forest
971,10510,16,1610510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
972,10520,16,1610520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
973,10540,16,1610540,Southern Rocky Mountain Ponderosa Pine Woodland
974,10550,16,1610550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
975,10560,16,1610560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
976,10570,16,1610570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
977,10611,16,1610611,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation
978,10612,16,1610612,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation
979,10620,16,1610620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
980,10640,16,1610640,Colorado Plateau Mixed Low Sagebrush Shrubland
981,10700,16,1610700,Rocky Mountain Alpine Dwarf-Shrubland
982,10780,16,1610780,Colorado Plateau Blackbrush-Mormon-tea Shrubland
983,10790,16,1610790,Great Basin Xeric Mixed Sagebrush Shrubland
984,10800,16,1610800,Inter-Mountain Basins Big Sagebrush Shrubland
985,10810,16,1610810,Inter-Mountain Basins Mixed Salt Desert Scrub
986,10860,16,1610860,Rocky Mountain Lower Montane-Foothill Shrubland
987,10930,16,1610930,Southern Colorado Plateau Sand Shrubland
988,11020,16,1611020,Colorado Plateau Pinyon-Juniper Shrubland
989,11030,16,1611030,Great Basin Semi-Desert Chaparral
990,11071,16,1611071,Rocky Mountain Gambel Oak-Mixed Montane Shrubland  - Continuous
991,11072,16,1611072,Rocky Mountain Gambel Oak-Mixed Montane Shrubland - Patchy
992,11150,16,1611150,Inter-Mountain Basins Juniper Savanna
993,11170,16,1611170,Southern Rocky Mountain Ponderosa Pine Savanna
994,11250,16,1611250,Inter-Mountain Basins Big Sagebrush Steppe
995,11261,16,1611261,Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush
996,11262,16,1611262,Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush
997,11270,16,1611270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
998,11350,16,1611350,Inter-Mountain Basins Semi-Desert Grassland
999,11440,16,1611440,Rocky Mountain Alpine Turf
1000,11450,16,1611450,Rocky Mountain Subalpine-Montane Mesic Meadow
1001,11460,16,1611460,Southern Rocky Mountain Montane-Subalpine Grassland
1002,11530,16,1611530,Inter-Mountain Basins Greasewood Flat
1003,11540,16,1611540,Inter-Mountain Basins Montane Riparian Systems
1004,11590,16,1611590,Rocky Mountain Montane Riparian Systems
1005,11600,16,1611600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1006,10010,23,2310010,Inter-Mountain Basins Sparsely Vegetated Systems
1007,10040,23,2310040,North American Warm Desert Sparsely Vegetated Systems
1008,10060,23,2310060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
1009,10110,23,2310110,Rocky Mountain Aspen Forest and Woodland
1010,10160,23,2310160,Colorado Plateau Pinyon-Juniper Woodland
1011,10490,23,2310490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
1012,10500,23,2310500,Rocky Mountain Lodgepole Pine Forest
1013,10510,23,2310510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1014,10520,23,2310520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1015,10540,23,2310540,Southern Rocky Mountain Ponderosa Pine Woodland
1016,10550,23,2310550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1017,10560,23,2310560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
1018,10570,23,2310570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
1019,10611,23,2310611,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation
1020,10612,23,2310612,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation
1021,10620,23,2310620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1022,10640,23,2310640,Colorado Plateau Mixed Low Sagebrush Shrubland
1023,10660,23,2310660,Inter-Mountain Basins Mat Saltbush Shrubland
1024,10780,23,2310780,Colorado Plateau Blackbrush-Mormon-tea Shrubland
1025,10800,23,2310800,Inter-Mountain Basins Big Sagebrush Shrubland
1026,10810,23,2310810,Inter-Mountain Basins Mixed Salt Desert Scrub
1027,10820,23,2310820,Mojave Mid-Elevation Mixed Desert Scrub
1028,10860,23,2310860,Rocky Mountain Lower Montane-Foothill Shrubland
1029,10930,23,2310930,Southern Colorado Plateau Sand Shrubland
1030,11020,23,2311020,Colorado Plateau Pinyon-Juniper Shrubland
1031,11030,23,2311030,Great Basin Semi-Desert Chaparral
1032,11040,23,2311040,Mogollon Chaparral
1033,11070,23,2311070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1034,11150,23,2311150,Inter-Mountain Basins Juniper Savanna
1035,11170,23,2311170,Southern Rocky Mountain Ponderosa Pine Savanna
1036,11250,23,2311250,Inter-Mountain Basins Big Sagebrush Steppe
1037,11261,23,2311261,Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush
1038,11262,23,2311262,Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush
1039,11270,23,2311270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1040,11350,23,2311350,Inter-Mountain Basins Semi-Desert Grassland
1041,11460,23,2311460,Southern Rocky Mountain Montane-Subalpine Grassland
1042,11530,23,2311530,Inter-Mountain Basins Greasewood Flat
1043,11590,23,2311590,Rocky Mountain Montane Riparian Systems
1044,11600,23,2311600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1045,10010,12,1210010,Inter-Mountain Basins Sparsely Vegetated Systems
1046,10040,12,1210040,North American Warm Desert Sparsely Vegetated Systems
1047,10060,12,1210060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
1048,10110,12,1210110,Rocky Mountain Aspen Forest and Woodland
1049,10170,12,1210170,Columbia Plateau Western Juniper Woodland and Savanna
1050,10190,12,1210190,Great Basin Pinyon-Juniper Woodland
1051,10200,12,1210200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland
1052,10280,12,1210280,Mediterranean California Mesic Mixed Conifer Forest and Woodland
1053,10290,12,1210290,Mediterranean California Mixed Oak Woodland
1054,10310,12,1210310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland
1055,10330,12,1210330,Mediterranean California Subalpine Woodland
1056,10520,12,1210520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1057,10570,12,1210570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
1058,10580,12,1210580,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland
1059,10620,12,1210620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1060,10790,12,1210790,Great Basin Xeric Mixed Sagebrush Shrubland
1061,10800,12,1210800,Inter-Mountain Basins Big Sagebrush Shrubland
1062,10810,12,1210810,Inter-Mountain Basins Mixed Salt Desert Scrub
1063,10820,12,1210820,Mojave Mid-Elevation Mixed Desert Scrub
1064,10870,12,1210870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
1065,10880,12,1210880,Sonora-Mojave Mixed Salt Desert Scrub
1066,11030,12,1211030,Great Basin Semi-Desert Chaparral
1067,11240,12,1211240,Columbia Plateau Low Sagebrush Steppe
1068,11250,12,1211250,Inter-Mountain Basins Big Sagebrush Steppe
1069,11260,12,1211260,Inter-Mountain Basins Montane Sagebrush Steppe
1070,11270,12,1211270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1071,11350,12,1211350,Inter-Mountain Basins Semi-Desert Grassland
1072,11440,12,1211440,Rocky Mountain Alpine Turf
1073,11530,12,1211530,Inter-Mountain Basins Greasewood Flat
1074,11540,12,1211540,Inter-Mountain Basins Montane Riparian Systems
1075,11590,12,1211590,Rocky Mountain Montane Riparian Systems
1076,11600,12,1211600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1077,10010,17,1710010,Inter-Mountain Basins Sparsely Vegetated Systems
1078,10110,17,1710110,Rocky Mountain Aspen Forest and Woodland
1079,10120,17,1710120,Rocky Mountain Bigtooth Maple Ravine Woodland
1080,10160,17,1710160,Colorado Plateau Pinyon-Juniper Woodland
1081,10190,17,1710190,Great Basin Pinyon-Juniper Woodland
1082,10200,17,1710200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland
1083,10510,17,1710510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1084,10520,17,1710520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1085,10540,17,1710540,Southern Rocky Mountain Ponderosa Pine Woodland
1086,10550,17,1710550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1087,10610,17,1710610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1088,10620,17,1710620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1089,10640,17,1710640,Colorado Plateau Mixed Low Sagebrush Shrubland
1090,10790,17,1710790,Great Basin Xeric Mixed Sagebrush Shrubland
1091,10800,17,1710800,Inter-Mountain Basins Big Sagebrush Shrubland
1092,10810,17,1710810,Inter-Mountain Basins Mixed Salt Desert Scrub
1093,10820,17,1710820,Mojave Mid-Elevation Mixed Desert Scrub
1094,10860,17,1710860,Rocky Mountain Lower Montane-Foothill Shrubland
1095,10870,17,1710870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
1096,11030,17,1711030,Great Basin Semi-Desert Chaparral
1097,11040,17,1711040,Mogollon Chaparral
1098,11070,17,1711070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1099,11080,17,1711080,Sonora-Mojave Semi-Desert Chaparral
1100,11150,17,1711150,Inter-Mountain Basins Juniper Savanna
1101,11240,17,1711240,Columbia Plateau Low Sagebrush Steppe
1102,11250,17,1711250,Inter-Mountain Basins Big Sagebrush Steppe
1103,11260,17,1711260,Inter-Mountain Basins Montane Sagebrush Steppe
1104,11270,17,1711270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1105,11350,17,1711350,Inter-Mountain Basins Semi-Desert Grassland
1106,11450,17,1711450,Rocky Mountain Subalpine-Montane Mesic Meadow
1107,11530,17,1711530,Inter-Mountain Basins Greasewood Flat
1108,11540,17,1711540,Inter-Mountain Basins Montane Riparian Systems
1109,11590,17,1711590,Rocky Mountain Montane Riparian Systems
1110,11600,17,1711600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1111,10010,24,2410010,Inter-Mountain Basins Sparsely Vegetated Systems
1112,10040,24,2410040,North American Warm Desert Sparsely Vegetated Systems
1113,10110,24,2410110,Rocky Mountain Aspen Forest and Woodland
1114,10160,24,2410160,Colorado Plateau Pinyon-Juniper Woodland
1115,10230,24,2410230,Madrean Encinal
1116,10240,24,2410240,Madrean Lower Montane Pine-Oak Forest and Woodland
1117,10250,24,2410250,Madrean Pinyon-Juniper Woodland
1118,10510,24,2410510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1119,10520,24,2410520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1120,10540,24,2410540,Southern Rocky Mountain Ponderosa Pine Woodland
1121,10550,24,2410550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1122,10590,24,2410590,Southern Rocky Mountain Pinyon-Juniper Woodland
1123,10611,24,2410611,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation
1124,10640,24,2410640,Colorado Plateau Mixed Low Sagebrush Shrubland
1125,10660,24,2410660,Inter-Mountain Basins Mat Saltbush Shrubland
1126,10780,24,2410780,Colorado Plateau Blackbrush-Mormon-tea Shrubland
1127,10800,24,2410800,Inter-Mountain Basins Big Sagebrush Shrubland
1128,10810,24,2410810,Inter-Mountain Basins Mixed Salt Desert Scrub
1129,10930,24,2410930,Southern Colorado Plateau Sand Shrubland
1130,11020,24,2411020,Colorado Plateau Pinyon-Juniper Shrubland
1131,11040,24,2411040,Mogollon Chaparral
1132,11070,24,2411070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1133,11150,24,2411150,Inter-Mountain Basins Juniper Savanna
1134,11160,24,2411160,Madrean Juniper Savanna
1135,11170,24,2411170,Southern Rocky Mountain Ponderosa Pine Savanna
1136,11190,24,2411190,Southern Rocky Mountain Juniper Woodland and Savanna
1137,11210,24,2411210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1138,11250,24,2411250,Inter-Mountain Basins Big Sagebrush Steppe
1139,11270,24,2411270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1140,11350,24,2411350,Inter-Mountain Basins Semi-Desert Grassland
1141,11450,24,2411450,Rocky Mountain Subalpine-Montane Mesic Meadow
1142,11530,24,2411530,Inter-Mountain Basins Greasewood Flat
1143,11590,24,2411590,Rocky Mountain Montane Riparian Systems
1144,10010,28,2810010,Inter-Mountain Basins Sparsely Vegetated Systems
1145,10060,28,2810060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
1146,10110,28,2810110,Rocky Mountain Aspen Forest and Woodland
1147,10160,28,2810160,Colorado Plateau Pinyon-Juniper Woodland
1148,10490,28,2810490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
1149,10500,28,2810500,Rocky Mountain Lodgepole Pine Forest
1150,10510,28,2810510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1151,10520,28,2810520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1152,10540,28,2810540,Southern Rocky Mountain Ponderosa Pine Woodland
1153,10550,28,2810550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1154,10560,28,2810560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
1155,10570,28,2810570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
1156,10590,28,2810590,Southern Rocky Mountain Pinyon-Juniper Woodland
1157,10610,28,2810610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1158,10620,28,2810620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1159,10640,28,2810640,Colorado Plateau Mixed Low Sagebrush Shrubland
1160,10700,28,2810700,Rocky Mountain Alpine Dwarf-Shrubland
1161,10800,28,2810800,Inter-Mountain Basins Big Sagebrush Shrubland
1162,10810,28,2810810,Inter-Mountain Basins Mixed Salt Desert Scrub
1163,10860,28,2810860,Rocky Mountain Lower Montane-Foothill Shrubland
1164,11020,28,2811020,Colorado Plateau Pinyon-Juniper Shrubland
1165,11070,28,2811070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1166,11150,28,2811150,Inter-Mountain Basins Juniper Savanna
1167,11170,28,2811170,Southern Rocky Mountain Ponderosa Pine Savanna
1168,11190,28,2811190,Southern Rocky Mountain Juniper Woodland and Savanna
1169,11250,28,2811250,Inter-Mountain Basins Big Sagebrush Steppe
1170,11260,28,2811260,Inter-Mountain Basins Montane Sagebrush Steppe
1171,11270,28,2811270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1172,11350,28,2811350,Inter-Mountain Basins Semi-Desert Grassland
1173,11430,28,2811430,Rocky Mountain Alpine Fell-Field
1174,11440,28,2811440,Rocky Mountain Alpine Turf
1175,11450,28,2811450,Rocky Mountain Subalpine-Montane Mesic Meadow
1176,11460,28,2811460,Southern Rocky Mountain Montane-Subalpine Grassland
1177,11530,28,2811530,Inter-Mountain Basins Greasewood Flat
1178,11590,28,2811590,Rocky Mountain Montane Riparian Systems
1179,11600,28,2811600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
